"Schema","Table","Column.name","Data.type","Description"
"stats","ods_aa_course_activity","course_access_minutes","numeric(18,4)","This is the number of minutes that the user access this course in total suring this login session."
"stats","ods_aa_course_activity","session_pk1","id","This is the session id of the login session."
"stats","ods_aa_course_activity","login_pk1","bigid","This is the pk1 of the record that denotes a start of a session."
"stats","ods_aa_course_activity","user_pk1","id","This is the user that is the owner of this login session."
"stats","ods_aa_session_activity","login_time","datetime","This is date time that the login session started."
"stats","ods_aa_session_activity","mobile_ind","varchar(1)","This is a boolean flag (Y/N) indicates if the login session is from a mobile device."
"stats","ods_aa_session_activity","user_pk1","id","This is the user that is the owner of this login session."
"stats","ods_aa_session_activity","logout_time","datetime","This is date time that the login session ended."
"stats","ods_aa_session_activity","session_pk1","id","This is the session id of the login session."
"stats","ods_aa_session_activity","login_pk1","bigid","This is the pk1 of the record that denotes a start of a session."
"stats","ods_aa_session_activity","logout_ind","varchar(1)","This is a boolean flag (Y/N) indicates if the login session has an explicit logout attempt event."
"stats","purgesync_log","dtcreated","datetime","The time the message was logged."
"stats","purgesync_log","node_id","varchar(255)","Identifier of the node posting the log."
"stats","purgesync_log","job_type","varchar(20)","This is to indicate the job type the log message is for."
"stats","purgesync_log","pk1","id","This is the surrogate primary key for the table."
"stats","purgesync_log","message","varchar(2000)","The Purge/Sync log message."
"stats","purgesync_log","session_id","int","The ID of the database session that is running Purge/Sync"
"stats","system_roles","removable_ind","char(1)","This is the flag that indicates if the system role is removable."
"stats","system_roles","system_role","nvarchar(50)","This is the code of the system role. It also acts as Primary Key for the table"
"stats","system_roles","pk1","id","This is the surrogate alternate key for the table."
"stats","system_roles","description","nvarchar(1000)","This is the localized description of the system role (typically a bundle key referencing the system_roles resource bundle)."
"stats","system_roles","name","nvarchar(64)","This is the localized name of the system role (typically a bundle key referencing the system_roles resource bundle). The customized name of a System Role."
"stats","system_roles","system_role","nvarchar(50)","This is the code of the system role. It also acts as Primary Key for the table. One character identifier for each System Role. Z=System Administrator,A=User Administrator, C=Course Administrator,H=System Support, N=None, O=Observer,R=Support, U=Guest."
"stats","system_roles","name","nvarchar(64)","This is the localized name of the system role (typically a bundle key referencing the system_roles resource bundle)."
"stats","system_roles","removable_ind","char(1)","This is the flag that indicates if the system role is removable."
"stats","system_roles","pk1","id","This is the surrogate alternate key for the table."
"stats","system_roles","description","nvarchar(1000)","This is the localized description of the system role (typically a bundle key referencing the system_roles resource bundle)."
"stats","system_tracking","available_users","numeric","The total number of available users in the system."
"stats","system_tracking","activecourses","numeric","The total number of courses in the system with user activity in the past 30 days."
"stats","system_tracking","users_n","numeric","The total number users with the None system role."
"stats","system_tracking","users_o","numeric","The total number users with the Observer system role."
"stats","system_tracking","course_users_t","numeric","The number of memberships with the Teaching Assistant role."
"stats","system_tracking","activeusers","numeric","The total number of users who have logged in in the past 30 days."
"stats","system_tracking","users_a","numeric","The total number users with the User Administrator system role."
"stats","system_tracking","users_z","numeric","The total number users with the System Administrator system role."
"stats","system_tracking","activeorganizations","numeric","The total number of organizations in the system with user activity in the past 30 days."
"stats","system_tracking","inst_users_3","numeric","The number of users with the Staff institution role."
"stats","system_tracking","cartridges","numeric","The total number of cartridges in the system."
"stats","system_tracking","login_attempts_failure","numeric","The total number of failed login attempts in the past 24 hours."
"stats","system_tracking","inst_users_6","numeric","The number of users with the Guest institution role."
"stats","system_tracking","login_attempts_success","numeric","The number of successful login attempts in the past 24 hours"
"stats","system_tracking","users","numeric","The total number of users in the system."
